Index,Lead_2
169,0.435006105006105
170,0.43921855921855923
171,0.4352869352869353
172,0.43865689865689866
173,0.4347252747252747
174,0.4336019536019536
175,0.4293894993894994
176,0.4316361416361416
177,0.4291086691086691
178,0.4321978021978022
179,0.42967032967032964
180,0.4316361416361416
181,0.4336019536019536
182,0.4352869352869353
183,0.43556776556776555
184,0.43921855921855923
185,0.43725274725274726
186,0.443992673992674
187,0.4431501831501832
188,0.4468009768009768
189,0.45045177045177043
190,0.45663003663003665
191,0.46224664224664225
192,0.4706715506715507
193,0.47404151404151407
194,0.48021978021978023
195,0.47881562881562884
196,0.48246642246642246
197,0.4776923076923077
198,0.4729181929181929
199,0.4614041514041514
200,0.45438339438339437
201,0.445958485958486
202,0.4389377289377289
203,0.4310744810744811
204,0.4274236874236874
205,0.41956043956043954
206,0.4175946275946276
207,0.41113553113553114
208,0.40973137973137974
209,0.40945054945054943
210,0.40832722832722834
211,0.40636141636141637
212,0.40916971916971917
213,0.41113553113553114
214,0.41197802197802197
215,0.4102930402930403
216,0.40945054945054943
217,0.4108547008547008
218,0.41113553113553114
219,0.4122588522588523
220,0.41197802197802197
221,0.41478632478632477
222,0.4192796092796093
223,0.41703296703296705
224,0.420964590964591
225,0.4187179487179487
226,0.4175946275946276
227,0.4159096459096459
228,0.41394383394383394
229,0.41253968253968254
230,0.4122588522588523
231,0.41253968253968254
232,0.41253968253968254
233,0.41394383394383394
234,0.41534798534798534
235,0.41675213675213674
236,0.4159096459096459
237,0.4136630036630037
238,0.41619047619047617
239,0.4178754578754579
240,0.41619047619047617
241,0.4178754578754579
242,0.41675213675213674
243,0.4178754578754579
244,0.4178754578754579
245,0.420964590964591
246,0.42854700854700856
247,0.46870573870573873
248,0.5394749694749694
249,0.60996336996337
250,0.6675335775335776
251,0.6388888888888888
252,0.5147619047619048
253,0.353003663003663
254,0.24010989010989012
255,0.2314041514041514
256,0.2898168498168498
257,0.3555311355311355
258,0.39597069597069595
259,0.4122588522588523
260,0.41843711843711845
261,0.4201221001221001
262,0.41815628815628814
263,0.4164713064713065
264,0.4164713064713065
265,0.4164713064713065
266,0.4204029304029304
267,0.4206837606837607
268,0.42573870573870576
269,0.42545787545787545
270,0.4305128205128205
271,0.43135531135531135
272,0.4336019536019536
273,0.4305128205128205
274,0.4302319902319902
275,0.427985347985348
276,0.43135531135531135
277,0.426019536019536
278,0.42545787545787545
279,0.426019536019536
280,0.4265811965811966
281,0.42854700854700856
282,0.42995115995115996
283,0.4336019536019536
284,0.43416361416361415
285,0.44006105006105006
286,0.4397802197802198
287,0.44146520146520146
288,0.44483516483516483
289,0.4453968253968254
290,0.44904761904761903
291,0.44904761904761903
292,0.45157509157509157
293,0.45438339438339437
294,0.4569108669108669
295,0.4597191697191697
296,0.4644932844932845
297,0.46954822954822956
298,0.4712332112332112
299,0.47965811965811966
300,0.48583638583638583
301,0.49032967032967034
302,0.4979120879120879
303,0.5032478632478632
304,0.5122344322344322
305,0.5127960927960928
306,0.5127960927960928
307,0.5077411477411478
308,0.4993162393162393
309,0.49257631257631257
310,0.47937728937728935
311,0.4720757020757021
312,0.4633699633699634
313,0.45634920634920634
314,0.45297924297924297
315,0.44736263736263737
316,0.4445543345543346
317,0.4389377289377289
318,0.4397802197802198
319,0.4352869352869353
320,0.43416361416361415
321,0.4288278388278388
322,0.42714285714285716
323,0.4220879120879121
324,0.41956043956043954
325,0.4192796092796093
326,0.41703296703296705
327,0.4164713064713065
328,0.41984126984126985
329,0.4173137973137973
330,0.41956043956043954
331,0.4159096459096459
332,0.41984126984126985
333,0.41703296703296705
334,0.41843711843711845
335,0.41478632478632477
336,0.41703296703296705
337,0.41534798534798534
338,0.41534798534798534
339,0.41619047619047617
340,0.4173137973137973
341,0.41984126984126985
342,0.41956043956043954
343,0.41843711843711845
344,0.4215262515262515
345,0.4204029304029304
346,0.4229304029304029
347,0.4232112332112332
348,0.4192796092796093
349,0.418998778998779
350,0.4192796092796093
351,0.4206837606837607
352,0.42433455433455436
353,0.4352869352869353
354,0.4855555555555556
355,0.5537973137973138
356,0.6209157509157509
357,0.6484371184371185
358,0.5813186813186814
359,0.4431501831501832
360,0.2999267399267399
361,0.22326007326007327
362,0.25415140415140414
363,0.320989010989011
364,0.38164835164835165
365,0.41675213675213674
366,0.42686202686202684
367,0.43135531135531135
368,0.4319169719169719
369,0.4302319902319902
370,0.4307936507936508
371,0.4288278388278388
372,0.4288278388278388
373,0.4307936507936508
374,0.43416361416361415
375,0.4307936507936508
376,0.4321978021978022
377,0.4291086691086691
378,0.4307936507936508
379,0.42826617826617824
380,0.4310744810744811
381,0.4305128205128205
382,0.43275946275946275
383,0.4361294261294261
384,0.43837606837606835
385,0.4411843711843712
386,0.44062271062271063
387,0.44286935286935286
388,0.4409035409035409
389,0.4451159951159951
390,0.4437118437118437
391,0.4468009768009768
392,0.44736263736263737
393,0.44567765567765566
394,0.4496092796092796
395,0.45045177045177043
396,0.4532600732600733
397,0.4546642246642247
398,0.45522588522588525
399,0.4583150183150183
400,0.4611233211233211
401,0.4644932844932845
402,0.4717948717948718
403,0.4757264957264957
404,0.48443223443223443
405,0.486959706959707
406,0.49678876678876677
407,0.5024053724053724
408,0.5085836385836385
409,0.50998778998779
410,0.5158852258852259
411,0.5178510378510378
412,0.5167277167277168
413,0.5097069597069597
414,0.5001587301587301
415,0.49257631257631257
416,0.48162393162393163
